Address,reward_sftmx,reward_usd_end,reward_usd_dist
0x2b75bac8d122a55534c946950e2751dc0366e9a0,40.76825072837881,26.31998267024136,27.36992819950003
0x1f65c327271ff1b147da6f476c021d743cd34c25,40.60245357896986,26.212944030582943,27.258619620055736
0x92bbc2c31f7ae1582234b326e5a62dfd1ec07abc,40.57443946134348,26.194858116243353,27.2398122301308
0x4b7292679d439ccd83b972a5ff848b47391affca,40.568617338370096,26.191099353651733,27.235903524584113
0xeecfb05f5a8ff3ca973f1aeb167c4ec4300b94f0,40.310195415540065,26.024262160272666,27.062410933004486
0x7ff315ae57fab67470ad97fc0487c4e736f63145,40.29575401094585,26.01493878946664,27.052715638264544
0xb81c1a4e30427e207f1ac39d90d5df9bd6624b59,40.290956444116645,26.011841480321706,27.04949477258349
0x9dda9bc0e3769c94c75fd31a0ec936bdc0a7be04,40.26370767686879,25.994249676186488,27.031201203696565
0x37206c87938213eb1ff352c48bbc5bec29ab8c98,40.15802463381818,25.926020703593018,26.96025047001237
0x7100fe915e10c2b3a5e402a933f9996c60512a15,40.09321659238791,25.884180632045638,26.916741332165998
0x5a56000817d751e4958467822fc8fe6b851a336a,39.85397301808144,25.72972498047338,26.756124201581052
0xac1b80e06f970879bfb8f2b92b59442593f332b6,39.820079127796575,25.70784308490547,26.733369402762747
0xe74598b78f36985ff13fea33c4b4da83aa14d2df,39.57767729093466,25.551348459027412,26.57063195997815
0x60118fcdb4d1f26ccb4a40238a4e7503f39ee5de,39.50811201565079,25.50643711730415,26.52392903415522
0xf3c944f88b20300687c52652070286231ec1dcc4,39.20591309054272,25.31133749125438,26.32104657698822
0x0ca78ed9f48dfc2dbbff9e1d55227e52359776f0,39.11704552154454,25.25396458870916,26.261384979071018
0x26dcb0d7d48aa979da81f2fce331ce6e028b00d7,39.11382795227805,25.251887325990708,26.259224851073682
0xafd0b1131f1a12c7ba707e391fdd1ee67c34552b,39.08767926797582,25.235005735405192,26.241669827272638
0x0a589ca17d6431b7b138d35e06f802c56a97b99f,39.00271972550349,25.180155854785056,26.184631898595676
0xf3ddbc4f3265734f361b1bd0a481b4f7bfd64254,38.979072457226636,25.164889178385515,26.168756210448937
0xb64f037470f6161fc1b33eb2a4e7830755d18d97,38.971670026003274,25.160110168787718,26.163786558637405
0x79f6dd97270611719b6bd03f2b6c411dd50cea0f,38.817604256098065,25.060645307736912,26.060353887748462
0x148e7e9148043c4a529d564abe272d6177d21775,38.78311811941876,25.03838105789675,26.037201481944265
0x5898ac9b7c95eacf22222e4e51ed5efc9cf6a045,38.74520105067247,25.013901798314148,26.011745706173166
0x9c961b011b9a98ae84563bed4751821814c34ab5,38.72427436081069,25.000391527339378,25.997696489227703
0xedbcd639523147137fa166be9864c28f0deec23b,38.68275727593492,24.973588097343583,25.969823828228016
0x275b1224eaca17e04e8c160259867a937e8af249,38.602907122712736,24.92203683842334,25.91621610846169
0xa1abc55b1e1c4347bc0784f220d477ff9d320b58,38.599156299074764,24.91961530668267,25.91369797800904
0x42110a81d91797278bdf9b46ef3d7a2285868e38,38.535104755647694,24.87826363024615,25.8706967181231
0xc7a2ff2a2b6a57d624cb7c6a18e4e52eca317072,38.51811524711136,24.867295203535093,25.859290743609197
0x0de31daac708851f51f5a926136bf92032045cc0,38.515969038984316,24.865909611568274,25.85784987819828
0x8d02f47ada375c301186fd212947f84097be852a,38.50088881554445,24.8561738193155,25.847725709871035
0x1c0a759e17aee0ce696e4947198f75914d2aa7e8,38.470067772928516,24.836275754202646,25.82703387962665
0x06a50bb014f0e1ec8d9bd6af963807cfa931c8a9,38.425468587866675,24.807482520326726,25.797092038338647
0xa5aa7454ab373a8d1287a232f3cee46149fbde0e,38.30304177456648,24.72844376966012,25.71490030752231
0xc052b58fae7b2d35db91554b75fa348bd6b2e307,38.29839226581177,24.725442046808077,25.7117788412218
0xa1265eef8a308980d663428b0a99b7fc5ba59922,38.21554495767345,24.671955824673983,25.656158969513907
0x2b334838596678e44d309285d3531a7ee7ee5e8e,38.15144897632747,24.63057545911702,25.613127876053355
0xe697248b6611cb65c2b00d3e028748a6f0117ee8,38.144799609730576,24.62628262804206,25.608663797191063
0x6ecba7527448bb56caba8ca7768d271deaea72a9,38.134856495590284,24.61986335355309,25.601988447740517
0xc967ad1761a29ae81fa6065577b6abe3357287b0,38.05850894265975,24.570573373381137,25.550732212690395
0x6f78f11e0cdbb2f3d1fdc450acf0144403217925,37.81567076088737,24.413797043228886,25.387701828004783
0x17561e4a5e16e619e049e3a61a64f2a2564859f8,37.62771723227256,24.29245424515516,25.261518474755114
0x802ac813f1143bef5d87f6a1da25a7a7807199c3,37.46710585066139,24.188763537186993,25.15369138126493
0x347772536d24f21ff0ab1b7221d26b01ba1ac785,37.447960172691424,24.176403087489586,25.140837853777082
0xd928ad08850e47b5dd154286791791430fc435af,37.41758625307276,24.156793684983775,25.120446201345406
0x6da339227b67f080bfed02c478e233507b40bea3,37.39293266472866,24.140877328348825,25.103894916196246
0x6a297964a41e8877eb6c321b93cc98d54185c32e,37.30784811407677,24.085946742447963,25.0467730627779
0x25384f5d5b4903ddf8c86cf98de05596a50cc23a,37.21350654570441,24.02503982590677,24.983436473484847
0x760801fcbe8747a9e45be13692851e656fc7f30c,37.08772342359023,23.94383424226985,24.898991471320997
0xfea171a98d6631594f58927006656bcffc5143e1,36.87748553980173,23.808104664496,24.757847427088056
0xa40587ea23d71e612fdb923dbf176cd79e5fbf6e,36.646654846593734,23.659080368960918,24.602878317880098
0xc02bcd7be3bef3177290c5157e69ff00a89f7261,36.638575369330724,23.653864258439913,24.597454128501656
0x92bf93730902f1a26b1f61b2d8d8d9cb9a1a84a5,36.554086560512815,23.599318283467074,24.54073222874652
0xb2e85adabf544d49d5a4b9d41cc900f53458a506,36.48717410464325,23.556119601957686,24.49581028384867
0x1df18dfd3c8af44a2731186fec487cf8ae9588e5,36.398066832304494,23.498591946935782,24.435987760134953
0x8b8bd62e0729692b7400137b6bbc815c2ce07bcf,36.33244760290893,23.456228172438003,24.39193402800332
0x6dcf7f1dfdbf99eba748e72f849683c1145e9f92,36.31726113387054,23.44642378802682,24.38173853126852
0x5957145fab56dfe5af988a4f55eda4b205922c1d,36.31513486760545,23.445051070526077,24.380311053906393
0x08024618824f22f50ee81c6569d3066752289e47,36.314132075145004,23.444403667713612,24.3796378251769
0x6a252c777c9e133ef7bfde7fdcadf48f96e84f82,36.31182709211851,23.442915570671712,24.378090365602137
0x6e9e3965f36fc33583e72a8f7be33b2a584a77d8,36.25263582321858,23.404701687469913,24.338352070461088
0x8911a63f25afc566e85b3b01d4bc763bcbda7cf4,36.228804882356926,23.389316432049633,24.322353072989852
0x418f36ffb23a2412be087c5e99fe3c4fcd7db154,36.1766210026992,23.355626519342604,24.28731921664612
0x2f95e44ec96652e20ca8fd95c598c7510721267c,35.86033199488841,23.15143033589996,24.07497732609632
0xd4f3e45065d71a060c5faf8629ba9304cca535ac,35.84605207739948,23.142211221169102,24.065390446370454
0x204c63a010e680ddbdf6fff76e500bdfa6b0e0c5,35.84573285003241,23.142005127980923,24.06517613180066
0xedfc563dccdbe54d454a237431ab9f0e02c84cca,35.79646541936846,23.110198074744275,24.03210024515469
0x029a870ac6e8551d1a09209c4b28e773b3ecd432,35.750508453432154,23.080528257535796,24.00124685224549
0x5eeca9db382cfdaa222450753a90291c560a4933,35.70208031894621,23.049263053911673,23.968734430445817
0xee13ae5caf40f5757ed890be6330788779984bfa,35.60721932616707,22.98802079697346,23.905049123499566
0x5b5fb488bb75dce0c085835ef64f215fdd3d591b,35.556573609627044,22.95532392237522,23.87104791911756
0x6044e3330373449d7fe6bed1ecccca88a762363a,35.492953439980035,22.91425074085111,23.828336263744358
0x4efce69a3460620556c4ea933192764d984b6ab5,35.48061316425803,22.906283858844983,23.82005157027729
0x6adc7a0a7f38d35f9c5c210ecc454c4c4607e5d4,35.48061316425803,22.906283858844983,23.82005157027729
0xc57adf7d5f7005f0dc60304063bf381b88b3a0a7,35.48061316425803,22.906283858844983,23.82005157027729
0x0b1563a9ed00e788d3884778f446fb24c1c1189c,35.48061316425803,22.906283858844983,23.82005157027729
0x3d4d2fdd60851d4974d5f8a1fb6966139c30ebc9,35.480613164258024,22.90628385884498,23.820051570277286
0xa89fb3fdda863aab28a11db679eac0c500595b96,35.384301294113044,22.844104915479377,23.75539221100797
0x25d300cb2d9d1bf31dda8ab7d733dbf1c2086c41,35.37222455761567,22.83630817439667,23.747284445653506
0x5184a71e55559dd6869dc9b99e68997998d25e41,35.23660283780802,22.74875079208886,23.656234261573772
0x9bba7e1d1b8f947921ded9d4a6d4d69131969cba,35.12566542987906,22.67712960152992,23.58175598901103
0xaaa3b149617a74c8e185ca1e4e210e0236a13487,34.972622604299666,22.57832515333586,23.479010075886997
0x1a93c570251ec9ce34216af5eee618097026bd06,34.87742211661777,22.516863718488434,23.41509684767981
0x48fb8b4bab194b74cb8af3f97f2df059e534bfdb,34.79647453314865,22.464603958600765,23.360752363727475
0xb0e41aa5418f85fced0e331d8d202b78c6f7b2a5,34.68761052558841,22.394321355319878,23.287666076795883
0x519431f6a0e11f8ac8d2ec5147479d72ac4e4112,34.66446895690612,22.379381158578592,23.272129892094757
0x167f5e65f5069383418d55232ce0f9fe0d23f8d4,34.63804606284987,22.362322538175874,23.254390776478512
0xdedc4f9bdd4ceb3d2cedec2ef388c1722b956817,34.59495892794751,22.334505483882914,23.225464056113275
0xbd1bff03034ac340235e48ee35c85b1121b8198e,34.462078404657674,22.248717818046995,23.136254185280553
0xf65e2d88f3fff76305f1d78ae95a0c6a5aa22cc6,34.45309076161882,22.242915395701107,23.130220295175842
0xb1b4d2c37c3d76eae8c47747de1d7dc782684849,33.90516813790812,21.889176549833483,22.76237025005717
0x95c73fbe7274bec91657c8146018ab4b25e15ab7,33.891574819950556,21.88040070376008,22.75324432167309
0x5a0ea806a8f713249ba650ec859edc9ab9e78f08,33.883804620145966,21.875384262766236,22.748027766953477
0x21372497c0008bd30d76837d96abae7390d66dbb,33.88372109695551,21.87533034019448,22.74797169332547
0x02afe5211cd9731b2e65bfc7857e73bda234f6d3,33.851814942461026,21.85473172685284,22.726551368880983
0xd454c674801ce91f5468ba86d576ef0fe6212b44,33.56709602949989,21.67091719664513,22.535404187788874
0x33cc21363b49154d6fd0fabd9db9d530831c13ce,33.19767875158006,21.432421402020086,22.28739442058828
0xf6195c8f154e92ae4e5693be6bba87734d076fef,33.15397277639576,21.404204824441106,22.258052239324403
0x1a7d4e5d4f5c11e5dfc0711e56989fb2776b2308,33.077810644104865,21.355034551834102,22.206920487162378
0x4f91400fde801f5956cb471cd1c22badaf875f1c,33.07119691177888,21.350764726244446,22.2024803315104
0x0e50da7fc4b20c7139b80f18ec43fb770de435f1,33.06215172939675,21.344925156498544,22.19640781213743
0x8f6022dbf5e334351b23eaee04fec3c674969e7b,33.038311059526634,21.32953362003039,22.180402283057443
0x6d97a67c74c4cbbda59611080106343cdc9e8ea3,32.80928285421369,21.181673010680356,22.026643281307777
0x376324f7885d104ef71dacb7336cf44cb761b9b7,32.808317875306074,21.1810500202976,22.02599543885823
0x11065895c4c25ed56d6303bc8848c068411c8cff,32.7553270436244,21.14683913936391,21.990419832045415
0x7fed61bf417ccb1a51272b85a32265d80bf64aa2,32.644006127627435,21.074970355996275,21.91568408980719
0x6fc52bfaa54565ae9632756a005a0ade7e0e9a80,32.64216411111738,21.073781150137382,21.914447444655103
0x267c78eb2522d81c7b59469b15dda148d6d76f5c,32.63929870373888,21.07193124313382,21.912523741949915
0x4028e0b1d81932a62dcd1d706480be9e670aadbb,32.632626468424085,21.067623648014592,21.90804431008239
0x0edce91a3934f89759d51ace8b3392bbc5ad2298,32.44986995391781,20.949636042249338,21.785349993042537
0x457106fc4e3c6633d43ccdb5579856aa31e03775,32.32655193967598,20.87002193225481,21.70255995090923
0xe4efb93a832505329e0d18e79555e587ff474512,32.3263647914472,20.86990110935831,21.702434308197244
0xcd4e1c24598598133e204e83075e97ab95bf7667,32.250982309177445,20.82123417880496,21.651825977195518
0x5875849915c59806c62abaa36344a574608ef8eb,32.23637979195228,20.811806793684394,21.64202251884634
0x3e10a4aeea8da6f81f4360c620210115586c0306,32.21604871988876,20.798681053560184,21.628373172292203
0x26b0dc4de22bb806841ca2f7591d0c37501f072e,32.167571880741434,20.76738440620667,21.595828052423283
0x4c7b4b097f37354694d6e313ff372ef8e351e2db,32.162010724857566,20.763794123968044,21.59209454817603
0x52c52bdf2fb1b4bc6f259cb14cd813cd58e560af,31.99856566867256,20.658273995695005,21.482365055925996
0xb495023d8eb9526d8ec346703f2cff12f2a6963d,31.975920763970016,20.643654445219045,21.46716230857433
0xaf5183e077b7cf22f07b9280b34ecbe8f7eddd1c,31.95768896836521,20.63188399797658,21.45492231966786
0x38dc04ec68ab54092d2a5ba01fcdd288f8a83107,31.945899461526327,20.624272692361398,21.44700738709355
0xd19de22d9f7cd7460e0e13cf87d65add76ab94cd,31.73386041411238,20.48738028335095,21.304654124456007
0xf474bf732417d42a2866b03aa32f76b722950deb,31.402429577567396,20.27340853527751,21.082146706618182
0x38c3b14c13d7920d968605dd87a4b289a044ba13,31.325188280071206,20.223541553613973,21.030290452578924
0xf5e18146ffd63a95df4b4ad8f0e25dad795cbcca,31.30615403499974,20.211253044995832,21.017511736013216
0x0e170e108c44bc426a48f20745b2e73c84ad1017,31.30282966318211,20.209106830550372,21.015279905695962
0x2560a3b55d9b043e9aeee6998ec7e222a078a383,31.26059351920844,20.18183917600097,20.986924501494666
0x5495ffcc09d46d0423443a8329c287a74bc7ce2c,31.189220372782337,20.135760672668276,20.939007854148915
0x5fd9c9d6d223f5aaea35c1d494da3a5927c55de9,31.163295315598305,20.119023455750266,20.92160296330819
0x71b05be8ed7ea30bdab2152f2ffb453357c1802e,31.054861573848292,20.049018632076457,20.848805537049348
0x819e48646fa04609241aebda29a47a0df38260d0,30.95331367235691,19.98345930687362,20.780630947191504
0x686b4640f1435aad6a74208699f64123b5783181,30.923116435088374,19.963963970493054,20.76035791116232
0x3a39899dc78b7307acd83f51463c853fa79e1b09,30.86148056881075,19.92417185522422,20.718978425793377
0x4d87cdc0cb9731f3fe576acabf09a96035bd163b,30.821696273960303,19.898487114468775,20.692269080308346
0xfaba7f594b3901b55152cf88293cb443367c6575,30.763745125474035,19.861073853006037,20.6533633449675
0x7ae94d1374e622e4c9b75b919c82f749bfd121bf,30.711481960900073,19.827332753957087,20.618276260378106
0x6d3bcc772bbb51f06f4d0d9cf67c1d1c2eb4fc71,30.70940392797339,19.82599117589962,20.616881164660647
0x430930f0889145e91360da7e754ae3b91d6810c5,30.693612554746835,19.81579626534456,20.60627956307951
0x60338496af1bb38236320b1159d9d18ea8ef978f,30.68502906149458,19.8102547621009,20.600517000550628
0x7ff9d9b0345d7f6f54fae0a2ce2c542133d200f9,30.584822610773568,19.745561477515416,20.53324299903328
0x3bb31c139aebefdce1d1c142362525babea05d37,30.40771227828558,19.631219046861172,20.41433926887614
0x46cbcde717706033c986c48c500fe3d67fc5ea86,30.403945015594118,19.62878690206756,20.411810101999176
0x251612075db39256e11f2ce8fd5e91837ec41cd3,30.29746303451043,19.56004213507994,20.340322998070718
0x4eb62e5e90a2a7e3dd081ffc31ef6f4c4e5964b1,30.29045543179942,19.555518026769704,20.33561841596027
0x80c87cec4e986b6ffd6eecce14109da5960f48e7,30.279831873471103,19.54865945751294,20.32848624758232
0xfd68987bb5efafeba121ef7d268c2a6c56cf517c,30.218139552218794,19.508830894912453,20.287068860940302
0x8cba8739bd4d5e797cefec47b5160cc4fa18e1af,30.207259328928817,19.501806622756444,20.279764379513683
0xadffc760edf4f6146dce89022b5ae7ebb7edd2b9,30.163693511964563,19.473680531324323,20.250516294031463
0x0eca5bd7b78603c3a4b3292914c98b94500f843a,30.069774505515785,19.41304642076099,20.187463393376042
0x31e07e1c36d10ad25d8e03e064a5ba4d03482826,30.025383060222328,19.384387303679535,20.157661019012505
0x3058bbaa01616ed54a0cd425372125b362a0fc26,30.01698121176684,19.378963070316672,20.152020404444517
0x9c08ee079417231d5b138bd49e07651486e4a018,29.841479821553854,19.265659372795167,20.034196844119467
0xf79998035beb2b44ff6a7c187b94fc934e01fe53,29.820269148659595,19.251965762374635,20.019956974029213
0xf9b645195da397681116c9ef9844e18be1ce85a7,29.74580537908866,19.20389195273964,19.969965424472694
0xd188c26869b84c5d8a1bc73f4e34a63b81dda4b4,29.643417407739395,19.137790278436555,19.901226850355474
0x9d0809d544131a7dbcaea1f48838eb449ad36d29,29.608333558052387,19.115140145078623,19.877673167532706
0x6a76ae6f23b3a2f98020be58993acc2f3f6d2b54,29.596730341279912,19.107649108330314,19.869883301539634
0xc2c5117ebd73b6b16edcaa3abefba3a345221041,29.576689399786577,19.094710676502213,19.85642873530432
0x8767d517f21d1451cc09de70342086ba5bd36250,29.555645456778958,19.081124706896496,19.842300799990383
0x40f8515449d65e259562e2782259467ea5f85f5c,29.554127250002047,19.080144552601322,19.841281545797877
0x65d83cff079fd9a56ca15772b96ecd8d22292f22,29.518353760654474,19.05704918787853,19.817264870630424
0xbbdc50153a08939b48ccd9fc0b8e60bbac1685b4,29.497351859789777,19.04349036068028,19.803165160477306
0x112c7a1f871e3fb6c15bdec44fc5cbd2b41b78fb,29.483358782912763,19.03445643024848,19.793770852343616
0xc915e1d36a0a27fb12645934092b02843971f357,29.465999698255157,19.023249405193532,19.782116761422397
0x2fa85587de409ebc62b8f6d2b4e2f23d5b425390,29.443212644392986,19.00853808322011,19.766818581663813
0x8b139b13cfe4375e84b8b8f01d196e0d3b759c63,29.44149725864198,19.007430630179265,19.765666950578332
0xc1839fdaae41bb8516f3efd9eef0d1d2a5cc0de1,29.355431372208187,18.951866493897604,19.707886273457454
0x44d2bff35beb10b6e53a4bdb16595c6b8abd2f2e,29.302806851644718,18.917892103421828,19.672556591079086
0x225309ff35d7aba3bcfcb98395e6266b417bb8f8,29.249331509354338,18.88336842243916,19.63665570613107
0xb8a16cab3dd882f68aaff508fea01a82c375b79c,29.236695039029456,18.875210317197418,19.628172161232584
0x54bf528fdbbd457093fe187377770e75880a8a21,29.22683688053404,18.868845890072777,19.621553847094052
0xde39d7a8e552246a6e05a745b92b4aa6cc173e08,29.20874008392839,18.857162598184168,19.60940449030566
0xaf4bdfaf2b7874318667ff37088cd6116cae9f03,29.19334510853584,18.84722360207074,19.599069011995972
0xc28ca17b4d58ba3e5ad1f306b0c21de8ea5d7834,29.142474197040244,18.81438134160918,19.56491662207976
0x6b4bb07ac151b965fbfffcbbc22549e6604c21d6,29.13265711615975,18.808043434192733,19.558325885562315
0x1dd8f7866ba6ede4c32611c001d8ccece20e50a6,29.063512165369012,18.763403453962233,19.51190514626915
0xb7e493f22fe5abd4cb596f38207f84ee482d9338,28.953366074454127,18.692293137667583,19.437958127549074
0xa2f1356191ca07dcc50c03465bcec0ec25089501,28.896085085601403,18.655312531264265,19.399502306558844
0x2703a6ca3201711570e5cc4465b4d543770ea562,28.864722687277037,18.635064966906057,19.378447034994192
0x1a96f6720b4c63ffaf536bdc3301fc3b392e8bba,28.85928389727895,18.63155368408329,19.374795681573815
0xfc9326d72338d0dd08d84445d17cd0d117841820,28.852083454531996,18.626905078245855,19.369961635533876
0x1074e7f0c37e84aa407434862ad4580a01345bb1,28.717759456025853,18.54018550481029,19.279782681840782
0x9275c3e81890924bab0579f8456799b104b3a61b,28.70755185795725,18.533595479497198,19.27292977004703
0xde9f8dafe86ca54efa68dfd4908d313cce7c06f3,28.697839340881472,18.52732507847308,19.266409232858138
0x73091a40f34f4f1fc70e8769207898805fc2d808,28.667180051080404,18.50753144097751,19.245825996013036
0xfa22f54aaece4f7284a1f4c4a2f4924454b7cb52,28.65071009813067,18.496898439353163,19.23476882722042
0xcef11b9a2cecff54ed51038eee697be753334792,28.6286170210805,18.48263514880957,19.219936551570484
0x5869fae3fca8e9f9126141d381eba701b137c17f,28.525097952044383,18.415803237839853,19.150438610496806
0xb5a80319dc2eb32d13a1fb56e82d8c709bae065f,28.443403252146606,18.36306113958585,19.09559254694164
0x9fd8030cff7b68b97797ec4500657cc81949239b,28.399961153608746,18.335014920769805,19.06642752031985
0x5db60d88755ebb70d05073d6b41f0f8d0122823a,28.39090539093797,18.329168520389555,19.060347897827775
0x8a34de2d5cbb4bfa2591dd35a2b9d1f073d3de30,28.384490531406424,18.325027087075988,19.05604125622183
0xbed97ca956d9a8422cee934ba9f7a1de7aa3286a,28.35232206271209,18.304259123686926,19.034444826090013
0x40bf765c4e726e2bf1616cb7d5f4f45085ad9a41,28.30879884963421,18.276160537323847,19.005225342897326
0xf3b3760ea0307c6f39649f999ae853e825c6cc25,28.233019729266765,18.227237537214624,18.954350727322158
0xc255fcfe83cf8e42019443f9386ae3f9f7769a22,28.07742002525233,18.126782368302905,18.849888243633256
0xcfa9acb621c528e85d04da074299f87c99fbee6d,28.048970133360555,18.108415118097575,18.830788294912146
0xcbe99a83a46f418fb70b1d4c3a61cbe1b2542f85,28.037420192235086,18.100958476106968,18.823034195737794
0x90660dae63ee2736a40c38651416868f3876eabc,28.035286916815405,18.099581233496025,18.821602012751686
0x5f30739911e359c530764c5c95efeac8bce6e932,28.035028388466447,18.099414327593937,18.821428448710506
0xb0a9b906174dea4992b4d77bfb49e66f289dc5c9,28.00216890407088,18.07820024446816,18.799368102423603
0x395c21e566fbca61074fa0304c21c5729ff4d5fb,27.853961563511646,17.98251758540312,18.6998685115098
0xeff973a5a5d7b486fdc82d7a0fa886ef6168011a,27.836065686143055,17.970964006973954,18.687854042654887
0xa0585d05f88f549f4dc47467c7cf35b11b2fbf37,27.79090043227556,17.9418053190771,18.65753216880993
0xd380932d181c338bcb262940fd019508fb55fb21,27.58916789375976,17.811566792211302,18.522098222147193
0xe8de7e6b50290d398716bf9fbcfc8b50e0da2cad,27.55926396849857,17.79226081806268,18.50202210230739
0x473107621be2a0736b33a6ec9cefb6dd3e5bbc92,27.548731898121208,17.78546131342705,18.494951354731263
0x5a7e384b276ccf6b58f4924eccfd1fba45d81f86,27.431992656943912,17.710094459322985,18.41657799820992
0x5d49ffd279ab6bdce5e364d15a02d512f746d3b5,27.3446475941643,17.65370448679247,18.35793854093258
0x7000ac1fbeb346692878cec9e3823cff0d782b72,27.32944738343587,17.6438912307462,18.347733818659204
0x8e89a19c40fe51bde9836ffcae9b20c09f8218e6,27.319534405250458,17.637491412029696,18.341078701102518
0x9958455c0bb6c591a02cc144eba714e2fc95610b,27.242043241622266,17.587463116791334,18.289054698436075
0xb85d172c411aeb4be60030d2d8205fa7fa610a0a,27.21992189925653,17.573181578160014,18.27420344675347
0x81b257ecf1e96dc0e2406df5d8dc19254b79d8ca,27.130843621211408,17.51567264185409,18.21440038847477
0xb07e16b613063d1aeac1530d959ec97a948b7469,27.117610782320522,17.507129521066126,18.205516469154013
0x3322f6b154fbd6d8c9e873586fff45642b92d5a4,27.09014084326313,17.489394928410675,18.187074415688077
0x6af097fbf32e794f04560f1125c340d730d52147,27.078519678752098,17.481892304602354,18.179272500408935
0x53f291b3d026005d449da3c56ee04f762c3c9cfe,27.033682394154116,17.452945353665896,18.149170810044943
0x1597249e626dd1dd98611aeb614577c127e3224f,27.016302463014238,17.441724870121995,18.137502723754466
0x2ed8f7feb231c5cc7faa0075911c8d0cceeb353b,26.80425252622564,17.304825430931274,17.99514215049169
0xb173c30a6850cd6d9a98d63712af85f0d26084fb,26.731625721222994,17.257937565621564,17.94638385444594
0x89f430065f40b4444609d023b2d8b451a8146145,26.728833676398782,17.25613502148305,17.94450940398503
0xa556a5239bec88ee0aca8bbd59e9317f402fef2e,26.609983273805742,17.17940520156899,17.86471871080258
0x1dbaf2fbb777bd83d9ef3e99394c61fb14b447e8,26.544584340573408,17.137183650274192,17.820812875381325
0xbc46d82d989082e33c7e6691e2d01dd06f075f22,26.22626377362327,16.93167589225118,17.607107089477076
0x5c2a454bca9f616e837de01acb3f1fd068ef4e1d,26.208151735496585,16.919982760436593,17.59494750023257
0x0fe8b89dbb2b349c116864188e6a93198d97bb16,26.1935888014538,16.910580930218575,17.585170616211215
0x88f65d8256770c6a302227ecf922a1db2063e74c,26.176101032299332,16.899290826452447,17.573430132438286
0x123902d39d2b5006de993f8d2d829148c40bd2f3,26.149094898533782,16.88185566649341,17.55529945651025
0x55a836ad1fd8361c5d05afc9afa634b87c898ad3,26.11577578095569,16.860344844184993,17.53293053364773
0xe29354bb2c3acb6a37d075e9a57ee1952bd2d3ce,26.11520490210237,16.85997628479729,17.532547271846035
0x4fea7e346343076d9fba4536ec87a8ce357c2f09,26.115204902101887,16.85997628479698,17.53254727184571
0x3a831ede0a133bf6dc05c58ddeb6a784fe8eaea3,26.115204902101887,16.85997628479698,17.53254727184571
0x4b831c0fa15b4963ea1491612bb4215d709e4c84,26.11520490210188,16.85997628479697,17.532547271845704
0x17afecfa2fd66f6e2ffb722e4f46509770868155,26.11520490210188,16.85997628479697,17.532547271845704
0xcbfadaac05411b40c6629ec55bb5365671af849c,26.11520490210188,16.85997628479697,17.532547271845704
0xf3a4319036a7b91d9baba80f3c7c55b5189a3e5c,26.11520490210188,16.85997628479697,17.532547271845704
0x280bf69d522bbcfb3aeb138c59d85a16e449057c,26.11520490210188,16.85997628479697,17.532547271845704
0x92b5a3f06fe24cea07a6f92aa94f2994d481afc8,26.11520490210188,16.85997628479697,17.532547271845704
0xbc84025f7c96365d921515faae705be5b3cdf26b,26.11520490210188,16.85997628479697,17.532547271845704
0xe5ad3cdb9c61b0f6efd2f1808269bc511abb4ac2,26.11520490210188,16.85997628479697,17.532547271845704
0xfdc27a55425718097e61924c2a604b5f694e2b8b,26.11520490210188,16.85997628479697,17.532547271845704
0x5cd90fdcd82b41ef3421a94b25b6324a8577d55a,26.11520490210188,16.85997628479697,17.532547271845704
0xdb0881f2d37855c1813b9dc1e2713d31c698c4ee,26.11520490210188,16.85997628479697,17.532547271845704
0x6a2368dadc89511cd67f96281f09a8fdaf2548d0,26.11520490210188,16.85997628479697,17.532547271845704
0x51cff000b0e54f08d7a439a094eaaf602615e3f1,26.11520490210188,16.85997628479697,17.532547271845704
0x7abdf944d7447117a4ba77deabac71d309e825e0,26.11520490210188,16.85997628479697,17.532547271845704
0x09876b1df440608d79202d3025b9de3af8d23236,26.11520490210188,16.85997628479697,17.532547271845704
0xe4b99bc225e4c0cf21e0d3a6597c9345064d1d76,26.11520490210188,16.85997628479697,17.532547271845704
0xaa2c4b51bb43cabb4f026e6f2fbfb19180890b30,26.11520490210188,16.85997628479697,17.532547271845704
0xac2b7c8f0bd665bf036e3ea718cbb1477ab52978,26.11520490210188,16.85997628479697,17.532547271845704
0x7c716b3cd5d138716850c71339ffa9977ae8bab5,26.11520490210188,16.85997628479697,17.532547271845704
0x88979370f37d6ba533812e9a0c28e3a6d1df52a4,26.11520490210188,16.85997628479697,17.532547271845704
0x5697414432992f6d47204b07c7a347804f5a1121,26.11520490210188,16.85997628479697,17.532547271845704
0x5a809f836e8a81930ef1215cef9e401800ea4d17,26.11520490210188,16.85997628479697,17.532547271845704
0xb8561322f12934ddc0efbe37fe8c04d0bc41470a,26.11520490210188,16.85997628479697,17.532547271845704
0xfd9d49d91aa0adec62a8025c7b923640ef427ad7,26.11520490210188,16.85997628479697,17.532547271845704
0x84dadda8fba5b5783957dd6ce5c0e7d7ff1e6c8d,26.11520490210188,16.85997628479697,17.532547271845704
0xf53ea9d9075e71bd6810b7d5cbfdad2a7b5551fe,26.11520490210188,16.85997628479697,17.532547271845704
0x5a3122b80405c16bea0a26c4216f10cd500ff805,26.11520490210188,16.85997628479697,17.532547271845704
0xee1a588e0457bdb1bf55f1e8a76a3ac89116dc74,26.11520490210188,16.85997628479697,17.532547271845704
