Project Rank,Holder Rank,Address,Reward (sFTMx),Reward ($)
Winner 2,284,0x3d9e679a8221e4e7dde9c2a59eadd9e2502f1bf7,96.29468004,62.16784543
Winner 2,285,0xabf1ff91cecd9990b3f29363b62b87fd76f55f4a,95.89943122,61.9126728
Winner 2,286,0x206710759f9c6ad87490a131ab31255b38a423eb,95.47861705,61.64099517
Winner 2,287,0x4a9e51b0f2dd64347688ff70a22a37c1ed16fd28,94.60949366,61.07988911
Winner 2,288,0xbe1f438913ef86dbe242bb76e4e7f4234f413250,94.23611326,60.83883472
Winner 2,289,0x6a018ad51de844243ce7fb743c3e5f4481df6858,94.18437763,60.8054342
Winner 2,290,0xa1c9dab6ffd870b45f453bc3dd760f34f1917b8c,93.37593592,60.28350423
Winner 2,291,0x0a3b67b88adf575654e071cf9c3e8065fc365967,93.17738071,60.15531699
Winner 2,292,0x5f08129c841b3ea5d9952d0529e7a68557e0b0f1,93.14050491,60.13150997
Winner 2,293,0x6bb0e66b437e4e1a61a86a729ce359eee686d811,92.15646385,59.49621306
Winner 2,294,0x383d2594e01949103dcc24b621a5ed335242e6b4,91.84083156,59.29244086
Winner 2,295,0x4cac5d5403996df53c3b2ff5058415665db2ff18,90.99407003,58.74577161
Winner 2,296,0xb8305f7754819d8cfc886de2087b0d09b06e7cd8,90.1346504,58.1909303
Winner 2,297,0xefcb9f9b84aad3cd7af2962bb9af4eecb05d65b4,88.46880145,57.11545822
Winner 2,298,0x5044eef7d08197f96e6e584a60bf830fc1281014,87.0759653,56.2162432
Winner 2,299,0xef6a22af4f9e13bfdea28f10a1cac1ab96387dc7,86.9487621,56.13412081
Winner 2,300,0xe8fecebac598ada02f93ccd8a25cff79835efe43,85.93500639,55.47964013
Winner 2,301,0x935bab197b71d654994e3d3438c0b140a810cc24,85.56336497,55.23970842
Winner 2,302,0xc56eac5b3664b77128d777fb31aa6b5afb2b6db8,85.42424197,55.14989062
Winner 2,303,0x1032f01f90078c60d51077f1ea3759d2e1a51133,85.156716,54.97717585
Winner 2,304,0x97bf43045a32750e29ba5e24a50152a4c279e81a,85.15347159,54.97508126
Winner 2,305,0xbccc3487497d3224c71eac036f5f458842c96c92,85.15347159,54.97508126
Winner 2,306,0x85930ab516fab18a2ba586b9a8bdbb80aac42d92,84.19646568,54.35723824
Winner 2,307,0xa060a88ba9d5925627a17a5ffc7ddf05a5f36ad7,83.58335655,53.96141499
Winner 2,308,0x65cec720ac2ee4e2a3ded3f6617332b373bccf27,83.46217377,53.88317939
Winner 2,309,0xb9914aa32570dd2ae044bef0bdd76520edc74521,83.2363238,53.73737065
Winner 2,310,0xbb357a299e62d75787ef4e4c0e7119fe89d2539a,82.49129636,53.25638093
Winner 2,311,0xf85301143cabbd7aeda500b480a8dac24c051634,82.30086033,53.13343543
Winner 2,312,0x81134166c117ae6c8366c36be9e886b0f7147fae,78.0300937,50.37622849
Winner 2,313,0x1563c4751ad2be48fd17464b73585b6ba8b6a5f0,77.7448301,50.19206231
Winner 2,314,0x1576b34e38168c72986284302a21594e4e229c10,77.74177111,50.19008743
Winner 2,315,0xbbbd6852544d3a28a5b028cd434d3e219c666426,77.13409573,49.7977722
Winner 2,316,0x5882aa5d97391af0889dd4d16c3194e96a7abe00,77.05152268,49.74446304
Winner 2,317,0xd2987e774e2fb69321ca762332bef147902b1e2b,76.95648692,49.68310796
Winner 2,318,0x9102ec10080f41d271655890e9a43a2dd8a158b0,75.9994734,49.06526003
Winner 2,319,0xafe47d6f287ce1397f6d1af56868ce8981d555e8,75.98631017,49.05676185
Winner 2,320,0x5b65d9b1b1e0f8f438536a5a589d2c76759b8481,75.88107214,48.98882017
Winner 2,321,0xe4bc12c780d385ea563f8136ac23cea352705e7d,75.87583075,48.98543633
Winner 2,322,0x458504d39490339aaa127aa669559278fdc59310,75.67506882,48.85582443
Winner 2,323,0x4c54d8eec737ca6db9474e2958c17d065f19b196,75.49615244,48.74031602
Winner 2,324,0x4e91033d483443a6115acd19d4a480786b0d56a2,75.44629344,48.70812704
Winner 2,325,0xdf5bbb7fda99c40ce3b05a817a5abe701727e37e,75.09958749,48.48429368
Winner 2,326,0x9a411e810cc44b7df4e3a50c436404c01c2e0866,74.81900302,48.30314835
Winner 2,327,0xf3723a2da2371d1e276365e924bcdf88cb77d2dd,74.75515313,48.26192686
Winner 2,328,0x752d5a59d9cd3ed8af87e0c8939d5d19db168331,74.73771937,48.25067163
Winner 2,329,0x984fb8c1630a7ffda03f24c501e1f9d073dcad30,74.48455341,48.08722768
Winner 2,330,0xe19763baa197e17a5663f8941177bfbbd31a7ab0,74.0596003,47.81287795
Winner 2,331,0x98dc82470cd96449eff7a21837644e8a0b83f40e,74.00567105,47.77806123
Winner 2,332,0x52903d932a72e2cea4d15816985495a1ea407b7c,73.22188638,47.27204985
Winner 2,333,0x076a10a7b9dff849672de8cc180e767bf568408d,73.11664287,47.20410464
Winner 2,334,0x6e21b4818c2f0b0e2f1193fc83a9632a229f0a5f,72.27464161,46.66050862
Winner 2,335,0x70ddf043d521aaea0ed98f39eac0183fdc9e3640,71.94133135,46.44532352
Winner 2,336,0xa6861734e12e45e3b3a1dfc3d06d1bc5d3c34589,71.56312057,46.20115064
Winner 2,337,0xa9ddd4215b433585321833017380c94c96fddfb4,71.22941201,45.98570839
Winner 2,338,0x00cb97487391d0ac7819c77098dbfd75b1d76787,70.96478749,45.8148668
Winner 2,339,0x5c85e3dae3a240267e757cfe0d02db19bce90c06,70.96122633,45.81256772
Winner 2,340,0xb92246136f049607423b4c986302d407aef91a17,70.27710992,45.37090216
Winner 2,341,0x6809bc86a3dea2a65f6c1b230683d23b55f26aca,70.07951135,45.24333253
Winner 2,342,0xf4fc1ca8e8fa40794fe65faf045202bfa5c2e7aa,69.46917483,44.84929927
Winner 2,343,0x9c4dd1f8b44b39662fd9d942f310bcf27e3a3038,69.45708558,44.84149445
Winner 2,344,0xb672173cba2613d49f53a59f1d47f650d2f23602,68.49368774,44.2195248
Winner 2,345,0x9c9c33bb32326d562ffba071640820bb73ac2051,68.22136456,44.04371296
Winner 2,346,0x4f7d98af7ac94ea85bdfc9c016be9e3fc348992e,67.89649538,43.83397742
Winner 2,347,0x72d3feaf227d940341cac4d857246db5cc83a8f9,67.8432909,43.79962861
Winner 2,348,0x1e6ac18b91b812f027d766b85e67dee841f38531,67.51282522,43.58627996
Winner 2,349,0x0e7aa58642d4ed61d9862a4e264d78a3f6779863,67.42048272,43.52666364
Winner 2,350,0x9efc8f43f27b07301de6178c3344fa58a943b1a1,67.21536454,43.39423935
Winner 2,351,0x6eb2b8cf51e1ac5dd9b7014bee0c4d0f6dc3ed96,67.121604,43.33370754
Winner 2,352,0xed18b62c905ac0e19c02b42462f9939d9c4cb8be,67.03434865,43.27737549
Winner 2,353,0x7090e87630b772076f6551c0adbc6fce4143ff9f,66.59021839,42.99064499
Winner 2,354,0x942b5765b0e5bdc704a6f953f60b72368cd02236,66.33470379,42.82568477
Winner 2,355,0x42ec22a474714199488120cb7c4095d4c5960141,66.00702021,42.61413225
Winner 2,356,0x559c0d6e0e68dbfa8f8742ad32e86cc892e8100d,65.7527107,42.44995003
Winner 2,357,0xee7dd7478de160931751ecf2625094c9b5ef767e,65.70694255,42.42040211
Winner 2,358,0xc396410cc7fe72da4298843e0e3fa145681299b6,64.68201382,41.75870812
Winner 2,359,0x2a8979e2672acc7f8583d7564ad1d9b5dc375736,64.29718509,41.51026269
Winner 2,360,0x2d822c0d258b3b4b8816a51b76e64a4ddca038e2,64.04668986,41.34854297
Winner 2,361,0x3da76ceb1b00ca9a89c1d96ca677022dad5776fb,64.03451634,41.34068375
Winner 2,362,0xf3fe9984f4e9a559b988351c11608fb4bd12fe15,63.98790131,41.31058909
Winner 2,363,0x0b43888f4258b3ecce267bfdd7ce8d4653540f31,63.8651037,41.23131095
Winner 2,364,0x47102cc85a22d9e40151a8a17b6e98339112e96a,63.56838986,41.03975249
Winner 2,365,0x6c8503880d836bdbd14e0e32f1746dad72010711,63.47840985,40.9816614
Winner 2,366,0x538cb3b975b0d9292702a55f9184ea8b3c749d41,63.42045075,40.944243
Winner 2,367,0xa453cb778a86b39ab04479f47fa64e76442081e2,63.34524699,40.89569146
Winner 2,368,0xf791c2e2b269718a0bbe51a9fa01327d83a0e3f3,63.17474892,40.7856179
Winner 2,369,0x3ddd9f89833505212568f8e427f2817453f73b86,62.56570257,40.39241758
Winner 2,370,0x34e7722fe7318a02da10a3b57abb476e0fdbcc51,62.05979417,40.06580312
Winner 2,371,0x6628f7447eebc5e685bcc4f380949912184e9ad4,61.96551609,40.00493719
Winner 2,372,0xc675f18df5eb0738683c5589c5aade5ba2739663,61.69555774,39.83065208
Winner 2,373,0xd120ad5c9113103b5ad32cd27515966aff5b49ff,61.68746096,39.8254248
Winner 2,374,0x61ac5a07ec556268c028d6dc35b5b4876c24b1fc,61.41875777,39.65195002
Winner 2,375,0xea0482ddcfa6080d2ee064b9272b3335b3af7954,60.9942567,39.37789213
Winner 2,376,0x8086a7840a9394ae6a73fc1cd62aaf1f875f007f,60.95719437,39.35396469
Winner 2,377,0x9878c5a261d76a3b4eb35e958d9e89bb25e95af7,60.85019174,39.28488379
Winner 2,378,0xa54edfec9ec9c801a46c141af91e1ff4e6d00a1f,60.26623108,38.90787879
Winner 2,379,0x06ac6f736b979eaa671803806d4bc421e746ab02,60.21972771,38.87785621
Winner 2,380,0x4b0e5f35cc2972b962c775bfd1c8b91a3de8ec02,59.84155405,38.63370729
Winner 2,381,0xecb7329b1781dcf2246a409d737fa0ee63063382,59.78718504,38.59860666
Winner 2,382,0x739a6e2bab63a0bbaf1186165d58e458d0a97b23,59.7048674,38.54546239
Winner 2,383,0x6525a0fd339cb2182f8c3a4680d9fb96f39eeeae,59.35546289,38.31988684
Winner 2,384,0x3f2e7c43c44018ea1c148eda541ccdfd923ee18a,59.23664791,38.24317989
Winner 2,385,0x4bc164dd01d83bf1469de86c3562133e9d8f02d9,58.99538647,38.08742151
Winner 2,386,0x630204233b046f477a4b0faec1d14e9f637e3773,58.82555036,37.97777531
Winner 2,387,0xa5574eb0aca1fbcf59754afbacf1943e5d51eb99,58.63720169,37.85617741
Winner 2,388,0xb8829168d3d3269bbd32acd313ac916e2c79695d,58.04377285,37.47305975
Winner 2,389,0xc61f6424bb7791a1beb07990b991b1fb95f7d2b0,57.54430639,37.15060421
Winner 2,390,0x717c7dc5230f1016e9b0772d926418849d69bd90,57.2947108,36.98946529
Winner 2,391,0x19cf32d67947f920fc6287cf9fb5be5c40390cd9,57.11663345,36.87449856
Winner 2,392,0xcc71b6e44f20b83dd18c4cd25623aa66c608759e,57.02074589,36.81259355
Winner 2,393,0xba84ba276d94fb7c51eeec4f2c4b584d9fcc6417,56.76898106,36.65005417
Winner 2,394,0x1070101aedcc6072da0f817029cbc79bdc7ffbf8,56.64895281,36.57256393
Winner 2,395,0x553497fe7ca116f6e8a9e161a3de6bc570687ad3,56.63337766,36.56250862
Winner 2,396,0xca36a6d4c95fe1d61a9d39c7772ea3436658c5e4,55.46883983,35.81068299
Winner 2,397,0x9b2ce12dd3c2532d5e638084b405aa72c03f49b3,55.35064533,35.73437663
Winner 2,398,0xe5fae1a033ad8cb1355e8f19811380afd15b8bba,55.05724084,35.54495469
Winner 2,399,0xf6e895f7993a831da655400fe4e00b8d2cac7349,54.92570731,35.46003664
Winner 2,400,0x09b38f99ba2ed38e19cb1496ac569b640be757ec,54.12999653,34.94632576
Winner 2,401,0xdf6434997f6d3accd462f09a3b9de8df788e4943,53.85554706,34.76914118
Winner 2,402,0xb91cda5df107b9faa9d28ac2339b3dab2296252d,53.66126299,34.64371139
Winner 2,403,0x1314f90b01a84456fd4a0996ea9a1d4f97eccc87,53.26827326,34.38999722
Winner 2,404,0x76f6620b39e64ca6e3d9dcf542998027d595b38e,53.171034,34.32721955
Winner 2,405,0x2e39b8163c93584cf3ce6717211cce4546bf26ea,52.74733178,34.0536774
Winner 2,406,0x6434b81a1ad599fbefa22ce5d3ae9617b0f76ec6,52.50206577,33.89533366
Winner 2,407,0xa58a950cc6083863d8179171d8a18a3537f46c5c,51.9715153,33.55281028
Winner 2,408,0xc2d8f95c82d9d9b1ec2a6c498b28d60be4135f3f,51.82577578,33.45872084
Winner 2,409,0x5bfb51eca83a49b4b9aa79e814e0f5c284406625,51.76533409,33.41969969
Winner 2,410,0x2397fd518bbfcc40d7591d475e82e7cda573d6d1,51.47615845,33.2330079
Winner 2,411,0x8bdeb8a6b4bd7ee6ad51808ccb1615a444d36f1e,51.46875272,33.22822676
Winner 2,412,0x17116c1996bc9c8440bbffd7c197f18040f6ec91,51.09208296,32.98504876
Winner 2,413,0x42db8c345c759390b29a7038c0e22f6fa9854834,51.05970848,32.96414779
Winner 2,414,0x62cad63c927bcbf90e3a82b67e9935a7b3af57c3,50.9297303,32.88023388
Winner 2,415,0x949e9b5c147e2c65d710abff54c44c445af61a1f,50.68050784,32.71933586
Winner 2,416,0xd156f76878158b91fc2613343d5f62a277dde67d,50.61002999,32.67383536
Winner 2,417,0x0b4f1afc355c880b9359d5e5cf603589abcf3a9f,50.2918451,32.4684152
Winner 2,418,0x6c0d470d97ef1f230eef10a5c848afcc8261ed67,50.18026652,32.39638007
Winner 2,419,0x3f4d89e550221e255fed3ce58b2a5640a014a1dc,50.1612522,32.38410442
Winner 2,420,0x166ddbedfa38c37e253585640d90bf132f4f717f,50.06283475,32.32056611
Winner 2,421,0xc808314c359feb68317f00922bd8e6b3446457d3,49.68705068,32.07795992
Winner 2,422,0x2fffd36e5f93e11ee4f77a4728b7bfa46f620d91,49.67845524,32.0724107
Winner 2,423,0x1d141dc2dfd89bfe861a69f690c723f66379296d,49.67395524,32.0695055
Winner 2,424,0x1d25ecc34a5034ef0d9d449d46c53efd3a07da3a,49.67285843,32.0687974
Winner 2,425,0x4b5772dcbe389c438a2034531d7b14069c72937d,49.67285843,32.0687974
Winner 2,426,0xd331c80690a3b13d50137c349ffc4d5d1c7288f1,49.67285843,32.0687974
Winner 2,427,0xf42b790e6657ecd3d68d149e88c262c69bbe0cb3,49.67285843,32.0687974
Winner 2,428,0x0241dfb8165dac08d3f78cb931cf46d110f16733,49.33857816,31.85298606
Winner 2,429,0xb86b5568853c5963dd9b9836f5ec94a15966bbc9,49.30281849,31.82989962
Winner 2,430,0xad2e3e120cb529674e5fdab0f6d643b733b6667f,49.1203359,31.71208886
Winner 2,431,0xd5a88c2b90f6e68822d68a01db4cb84bacf04710,48.97913602,31.62093021
Winner 2,432,0x4a228c1bbc0715b75df9c08f3a7ecd1ac207f827,48.93708655,31.59378308
Winner 2,433,0x954cbe844ca43383365b177110d2765a6384760e,48.71925116,31.45314855
Winner 2,434,0x46f0849df698b6c5e31936b21ea28f301fb8d7e2,48.64351258,31.40425172
Winner 2,435,0xc604eaadf98f713646ff108eeeee67c4d47cd9c2,48.63342335,31.39773811
Winner 2,436,0x6925fd3479bd83e62f025176a626a72ba2839edb,48.62348868,31.39132429
Winner 2,437,0x3e0e5c491b4b4dfcea435b7a3c80e9f759bc4269,47.44626143,30.63130638
Winner 2,438,0x494834c4cecbde0db87aeb996b9062bf75e1ec49,47.04923437,30.37498571
Winner 2,439,0xedfa73bbfa04473981a2f62446166e870e2fb9fc,46.96835503,30.32277001
Winner 2,440,0x5db447eb1b37232f1a8020f911b1ca626513de44,46.51299882,30.02879204
Winner 2,441,0x8dc253b28e365f7e6862643a17f9fa65203c7032,46.45000903,29.98812583
Winner 2,442,0xb0e1d29d1a22c285481d8452f3b6378af00bd7e1,46.19086295,29.82082112
Winner 2,443,0xa9f85a3c41e40ede218fa01f14ae7356316509f4,45.9025088,29.63465968
Winner 2,444,0x6ff1134eb90f4bd4197e1e07c5e36c9078f03099,45.89913846,29.63248379
Winner 2,445,0x3ddba0fd2ce99a0700cc5ab708684c8a5f64c11b,45.84577408,29.59803175
Winner 2,446,0x1e4cd2ec718588ab9b80580b66ddb6814197126a,45.77013674,29.54920028
Winner 2,447,0x4d4f26bff1022eacdc8369aa12bf800211be86ac,45.49652952,29.37255946
Winner 2,448,0xef67573183e833aaa8b111c6d26ed551fba08f35,45.15608602,29.15276913
Winner 2,449,0x85a7abfa073cbd1bacb104fd40ace1b01a8ff698,45.10963474,29.12278019
Winner 2,450,0xb49bd10fbd9fb1671c2394892c7e3b68df29e7f9,45.10811421,29.12179853
Winner 2,451,0xa8d883d51978046a70679d34fa2a8d1d6a690d20,45.071744,29.09831793
Winner 2,452,0x99cab220da9194de4f59e2f8155d48c54e8d4e07,44.51086245,28.7362128
Winner 2,453,0xaf8cf429c772f9f526ef85a3fc6eaddba6d52f2a,44.3874899,28.65656348
Winner 2,454,0x0e414c1c4780df6c09c2f1070990768d44b70b1d,44.34585839,28.62968618
Winner 2,455,0xc623cf8e8d2f68b5b0488089ba262dc40b37bd1b,44.1770066,28.52067546
Winner 2,456,0x8949454b4b8a84a48d2dfb8522adcf258361c636,43.95520284,28.37747895
Winner 2,457,0xb0b6e08f4a92ae03a87eb657fa2353b39c355a54,43.78465882,28.26737573
Winner 2,458,0x78d6c17d6ab00af30e9ba495a7f6f2cd66e250fd,43.62389235,28.1635849
Winner 2,459,0x170030eed9678b8ce8dae357d18c8cda4d97a68a,43.48063356,28.07109703
Winner 2,460,0x549507740a4b84d9f82851732994ca14b87f3786,43.30916499,27.96039692
Winner 2,461,0x4d2b199c5ac2f911c24de5b501c5b74ae89fa252,43.30686248,27.95891042
Winner 2,462,0x645c22593c232ae78a7ecbac93b38cbac535ef12,43.14350272,27.85344536
Winner 2,463,0x6ddc706519076e0368ffa971a905f2c7f4244c34,43.08020712,27.81258172
Winner 2,464,0xbef10b770e57433773b5382680e3d04f6d583674,43.01472869,27.77030884
Winner 2,465,0x42c1905bbe243cc125cc7426381309748091f250,42.95222065,27.72995365
Winner 2,466,0x41168480c9b6051dcfcd9c91f78562f7f678255d,42.93333167,27.71775893
Winner 2,467,0x0df5d646dee223a87d55b6dca210947d1745fc89,42.88117931,27.68408936
Winner 2,468,0x4d9e98e4d2641668532aa6ee540adb7d0056fdc6,42.6568462,27.53925991
Winner 2,469,0xbf26a14cbde411ab9818ef370f5d3676f8b63fa3,42.58268112,27.49137893
Winner 2,470,0x4599ae3322ee4fc7e9245f777d8a5ef69e6c0b26,42.57675734,27.48755454
Winner 2,471,0x2880c77abb005b1a470751e018b15da69bba2e26,42.5767358,27.48754063
Winner 2,472,0x57153fd246fcf0650d779dcd4084cc14475378b4,42.5767358,27.48754063
Winner 2,473,0x258e9db906157641bed47e13c0129bbcab663ad7,42.5767358,27.48754063
Winner 2,474,0x7e10d41b9c3f8c2ba63890c04fd2f9bc321f4a32,42.5767358,27.48754063
Winner 2,475,0xb4ee78a6af57a4f2399ca6a0e17c3f074e345793,42.5767358,27.48754063
Winner 2,476,0x63a94a0e1c2c7c57e8cb7e887588a58c5179e6f0,42.29667948,27.30673627
Winner 2,477,0xeda5942831bd8b391c52fd7896a123e9d2add51a,42.21356357,27.25307664
Winner 2,478,0xaa3d730998b0bcf3816ff8b3c89c4f990b25f973,41.99752848,27.11360439
Winner 2,479,0x4d75b98b4e46e77d9a636045a6ced45f480f5625,41.86154948,27.02581634
Winner 2,480,0xef4165864d36ee70c99194a04948240701ec2e21,41.80073094,26.98655189
Winner 2,481,0x8fb98cd512b1c8d471423ec0f89ad49d08342445,41.7757681,26.97043589
Winner 2,482,0xa72386626036e742577e54e68680604f82de5812,41.64902651,26.88861151
Winner 2,483,0x8f18fa367fe1d833879249a6a1f25279d93d9888,41.63518487,26.87967535
Winner 2,484,0xf380e0992e0a4978bbfa752bea5a8be7edc935b6,41.16635741,26.57700034
Winner 2,485,0x80d762e5a4dc2bc237f594a7f696b5e216067036,41.04015256,26.49552249
Winner 2,486,0xaac2ed3721a735c3c0a637a944ade2afb33150e5,40.89826898,26.40392245
Winner 2,487,0xb98bf34814687f7f8fc344bbe0ada1b550434b50,40.87372228,26.3880751
Winner 2,488,0xef46b09b69647412c129ebd8739bdf0f0c10dccd,40.83688304,26.36429169
Winner 2,489,0xf55845d887548af72ae21c505723bf86b717ae00,40.77928583,26.32710693
Winner 2,490,0x1f65c327271ff1b147da6f476c021d743cd34c25,40.60245358,26.21294403
Winner 2,491,0x92bbc2c31f7ae1582234b326e5a62dfd1ec07abc,40.57443946,26.19485812
Winner 2,492,0x5f3b8034b8bc5715ddbc6aba5fceb99b3e223e9c,40.42093855,26.09575793
Winner 2,493,0xeecfb05f5a8ff3ca973f1aeb167c4ec4300b94f0,40.31019542,26.02426216
Winner 2,494,0x7ff315ae57fab67470ad97fc0487c4e736f63145,40.29575401,26.01493879
Winner 2,495,0x5a56000817d751e4958467822fc8fe6b851a336a,39.85397302,25.72972498
Winner 2,496,0xa5ecc068db75ffb36d157625b08e747895a03d18,39.73874385,25.65533303
Winner 2,497,0xe74598b78f36985ff13fea33c4b4da83aa14d2df,39.57767729,25.55134846
Winner 2,498,0xf3c944f88b20300687c52652070286231ec1dcc4,39.20591309,25.31133749
Winner 2,499,0x26dcb0d7d48aa979da81f2fce331ce6e028b00d7,39.11382795,25.25188732
Winner 2,500,0x0a589ca17d6431b7b138d35e06f802c56a97b99f,39.00271973,25.18015586
Winner 2,501,0x148e7e9148043c4a529d564abe272d6177d21775,38.78311812,25.03838106
Winner 2,502,0xfd09b7fc30aa844d74c7349892dd92a755395e45,38.69280746,24.9800765
Winner 2,503,0xedbcd639523147137fa166be9864c28f0deec23b,38.68275728,24.9735881
Winner 2,504,0x275b1224eaca17e04e8c160259867a937e8af249,38.60290712,24.92203684
Winner 2,505,0xac6b6e048ec51c859ec887745edecdd5fed3de72,38.59865526,24.91929184
Winner 2,506,0x0de31daac708851f51f5a926136bf92032045cc0,38.51596904,24.86590961
Winner 2,507,0x8d02f47ada375c301186fd212947f84097be852a,38.50088882,24.85617382
Winner 2,508,0xa5aa7454ab373a8d1287a232f3cee46149fbde0e,38.30304177,24.72844377
Winner 2,509,0xc052b58fae7b2d35db91554b75fa348bd6b2e307,38.29839227,24.72544205
Winner 2,510,0xe697248b6611cb65c2b00d3e028748a6f0117ee8,38.14479961,24.62628263
Winner 2,511,0xc967ad1761a29ae81fa6065577b6abe3357287b0,38.05850894,24.57057337
Winner 2,512,0x9fba9d6a6f931128cf9ac592767c87467aa2f75e,38.05707626,24.56964843
Winner 2,513,0x17561e4a5e16e619e049e3a61a64f2a2564859f8,37.62771723,24.29245424
Winner 2,514,0x802ac813f1143bef5d87f6a1da25a7a7807199c3,37.46710585,24.18876354
Winner 2,515,0xfb94865ab40d40be96e97e9a14994912a45e6765,37.21722584,24.027441
Winner 2,516,0x25384f5d5b4903ddf8c86cf98de05596a50cc23a,37.21350655,24.02503983
Winner 2,517,0x6fbca530761e132b11b0e3a9e4fc744d2a371c8e,37.08155875,23.93985433
Winner 2,518,0x7cfdbbbd489199701f9d72f3afee1029708c5360,37.08031801,23.93905331
Winner 2,519,0xa1265eef8a308980d663428b0a99b7fc5ba59922,36.82450412,23.77389986
Winner 2,520,0xa40587ea23d71e612fdb923dbf176cd79e5fbf6e,36.64665485,23.65908037
Winner 2,521,0x6e9e3965f36fc33583e72a8f7be33b2a584a77d8,36.25263582,23.40470169
Winner 2,522,0x418f36ffb23a2412be087c5e99fe3c4fcd7db154,36.176621,23.35562652
Winner 2,523,0x3bf717530c2a6250c6838a2fddd97d2f46cbb547,36.01467254,23.25107259
Winner 2,524,0x6d4c52b512e61a6ab241a3b34c501dd1d3e6ac3c,35.87680579,23.16206582
Winner 2,525,0x2f95e44ec96652e20ca8fd95c598c7510721267c,35.86033199,23.15143033
Winner 2,526,0xd4f3e45065d71a060c5faf8629ba9304cca535ac,35.84605208,23.14221122
Winner 2,527,0x0678d7d22e008fe37fb87aec701b77a2da940853,35.71920878,23.06032119
Winner 2,528,0x5eeca9db382cfdaa222450753a90291c560a4933,35.70208032,23.04926305
Winner 2,529,0x234415043b1fff486e8315a14f4bcd4af1e7513c,35.68343745,23.03722722
Winner 2,530,0x65143c567286e30ce763c5825213b4b910497350,35.65208362,23.01698519
Winner 2,531,0xee13ae5caf40f5757ed890be6330788779984bfa,35.60721933,22.9880208
Winner 2,532,0x5b5fb488bb75dce0c085835ef64f215fdd3d591b,35.55657361,22.95532392
Winner 2,533,0x6044e3330373449d7fe6bed1ecccca88a762363a,35.49295344,22.91425074
Winner 2,534,0x3d4d2fdd60851d4974d5f8a1fb6966139c30ebc9,35.48061316,22.90628386
Winner 2,535,0xc57adf7d5f7005f0dc60304063bf381b88b3a0a7,35.48061316,22.90628386
Winner 2,536,0x6adc7a0a7f38d35f9c5c210ecc454c4c4607e5d4,35.48061316,22.90628386
Winner 2,537,0x0b1563a9ed00e788d3884778f446fb24c1c1189c,35.48061316,22.90628386
Winner 2,538,0x4efce69a3460620556c4ea933192764d984b6ab5,35.48061316,22.90628386
Winner 2,539,0x98bd996e969ab447d85414a8bec45e3e85fb0776,35.39123941,22.84858416
Winner 2,540,0xa89fb3fdda863aab28a11db679eac0c500595b96,35.38430129,22.84410491
Winner 2,541,0x8b8bd62e0729692b7400137b6bbc815c2ce07bcf,35.37532108,22.83830729
Winner 2,542,0x9bba7e1d1b8f947921ded9d4a6d4d69131969cba,35.12566543,22.6771296
Winner 2,543,0xaaa3b149617a74c8e185ca1e4e210e0236a13487,34.9726226,22.57832515
Winner 2,544,0x9446e6a7b00f18f7f5dad20436d217b6df9f9421,34.82960676,22.48599412
Winner 2,545,0x519431f6a0e11f8ac8d2ec5147479d72ac4e4112,34.66446896,22.37938116
Winner 2,546,0xbd1bff03034ac340235e48ee35c85b1121b8198e,34.4620784,22.24871782
Winner 2,547,0xf65e2d88f3fff76305f1d78ae95a0c6a5aa22cc6,34.45309076,22.24291539
Winner 2,548,0xb81c1a4e30427e207f1ac39d90d5df9bd6624b59,34.13544683,22.03784447
Winner 2,549,0x95c73fbe7274bec91657c8146018ab4b25e15ab7,33.89157482,21.8804007
Winner 2,550,0x9dda9bc0e3769c94c75fd31a0ec936bdc0a7be04,33.73490598,21.7792553
Winner 2,551,0x79f6427ad9436f3447a7c39efd50ba652c768057,33.38614784,21.55409705
Winner 2,552,0xac1b80e06f970879bfb8f2b92b59442593f332b6,33.29127763,21.49284884
Winner 2,553,0x33cc21363b49154d6fd0fabd9db9d530831c13ce,33.19767875,21.4324214
Winner 2,554,0xf6195c8f154e92ae4e5693be6bba87734d076fef,33.15397278,21.40420483
Winner 2,555,0x0e50da7fc4b20c7139b80f18ec43fb770de435f1,33.06215173,21.34492516
Winner 2,556,0x8f6022dbf5e334351b23eaee04fec3c674969e7b,33.03831106,21.32953362
Winner 2,557,0xbead8885cb71051dd1f7f516e70b1f84c575ce2b,32.80121935,21.17646721
Winner 2,558,0x79f6dd97270611719b6bd03f2b6c411dd50cea0f,32.76487173,21.15300119
Winner 2,559,0x285fed35cbea271a711681e84ffd83c68a596a75,32.66317753,21.08734741
Winner 2,560,0x6fc52bfaa54565ae9632756a005a0ade7e0e9a80,32.64216411,21.07378115
Winner 2,561,0x204c63a010e680ddbdf6fff76e500bdfa6b0e0c5,32.30659745,20.85713931
Winner 2,562,0xcd4e1c24598598133e204e83075e97ab95bf7667,32.25098231,20.82123418
Winner 2,563,0x3e10a4aeea8da6f81f4360c620210115586c0306,32.21604872,20.79868105
Winner 2,564,0x4f91400fde801f5956cb471cd1c22badaf875f1c,31.88671925,20.58606595
Winner 2,565,0x2bb49f11131f5537f46cb356a1bf93a8169a2720,31.87897826,20.58106836
Winner 2,566,0xd19de22d9f7cd7460e0e13cf87d65add76ab94cd,31.73386041,20.48738028
Winner 2,567,0x3a34106c5edb3a5c24ee735603e02fc9518bb888,31.46835309,20.31596875
