Project Rank,Holder Rank,Address,Reward (sFTMx),Reward ($)
Winner 3,954,0x52270d3e45890f1b052c5ab39aaae3a8a961e19f,12.93710903,8.35219759
Winner 3,955,0x4d3b50aff8b96bbffd41e262e2033acad15dbe31,12.92702643,8.345688263
Winner 3,956,0x656d96cd38b12e9f073eb06612c05056815f2915,12.92702643,8.345688263
Winner 3,957,0xe8fdd5c76ac0e6cf96ca32df018d8454ab920582,12.91707787,8.339265473
Winner 3,958,0x47e92f32de3b3306c9c0027141ccdb55122e70ba,12.8876194,8.320247085
Winner 3,959,0x7d8c88aced6298fd501143f6993f7659d7267309,12.68889746,8.1919522
Winner 3,960,0x5a26a7d8d9d135051e79e1fddca1addd95de3ae4,12.65761747,8.171757839
Winner 3,961,0x8e760e746a874484c6090a6964939e804d03575b,12.64912201,8.16627317
Winner 3,962,0x9e189a2760113a832e80c900d42e5563357556ad,12.64354343,8.162671638
Winner 3,963,0xfe70ebb4d19987cab12ecf52f4ababf40f635b94,12.62384504,8.149954358
Winner 3,964,0xe36cf6e85a30c224033616c91aaa68ce00383a92,12.60057286,8.134929838
Winner 3,965,0xea7185e7d14feada97c05f9551f3761e32ed22dd,12.56141356,8.109648594
Winner 3,966,0x3597c57789289cd6d0621e82684a3d1a5a50bc8f,12.4946133,8.066522346
Winner 3,967,0xffaaf44a9f2fde685011a728d96be95b93e524e1,12.49076999,8.064041106
Winner 3,968,0x7a685c2bf6e8488b24ffd597c3906be4d81fcba9,12.45307795,8.039707125
Winner 3,969,0x0b41078fe96ad555b13eed39f30d2c7d264fdaf5,12.39835132,8.004375612
Winner 3,970,0xc3620bd096a45544582ffda3eb6b1676ac33752d,12.39399609,8.001563876
Winner 3,971,0x7961622116c4908dce4caa81256e91f05ea253bd,12.37286201,7.987919714
Winner 3,972,0xdb55dcbb1449841cf93c9695739f3574127ba1b9,12.34558306,7.970308424
Winner 3,973,0x42870ccd9731a39cfba401ac4d17b993ba080aae,12.33889564,7.965991025
Winner 3,974,0x222e6d6ca1750956ff981089299d83f0009b2b73,12.3170764,7.951904524
Winner 3,975,0x89c4eca7b93f94338bbb60795a01c3bf5d9c3a17,12.27735549,7.926260704
Winner 3,976,0xd15340ff98e8499c06402b38b2cc697ae4bb08bf,12.25971928,7.914874767
Winner 3,977,0x07b70d16f0021dc8411b6729d325a26203b98f66,12.23945832,7.901794291
Winner 3,978,0xe0004dcf49a04013494f45e592872c7662a0888b,12.2169438,7.887258917
Winner 3,979,0xa016c6b903b14095ea325a9bc569de0cafb2a5c3,12.20945095,7.882421533
Winner 3,980,0xb0d3920b65f0b11c9c749727a73b9182a309653c,12.17369011,7.859334335
Winner 3,981,0xc7c3814b6f4939011fd702c6c0bd37abf2efb28e,12.10360251,7.81408578
Winner 3,982,0x024da201536454652262a54d3d96aebdc28deb6a,12.06273467,7.787701503
Winner 3,983,0x75cf694f907461d5d802bf58769eaef2add71769,11.95653995,7.719142192
Winner 3,984,0x86c4f1983ada6f36ff56d8892be6bbaa21decd90,11.95091543,7.715511002
Winner 3,985,0x360040275cbad46e06faf8aac8ee5035f2b41e2c,11.94457454,7.711417323
Winner 3,986,0xbde8bf5de45338c3f0cba476343968489f9f888c,11.93602587,7.705898302
Winner 3,987,0x73327a52d22363aa7f7502e104fecf718fa3bf3c,11.91526721,7.692496511
Winner 3,988,0xa38901fa9cb4a4c0803953abe177217e9186bff1,11.90295349,7.684546773
Winner 3,989,0xc4bd79660360fa7952cd57b1fef51693ed4e26d3,11.88759442,7.674630958
Winner 3,990,0x69420c67545e5ee95d1375f93ec0da06c05c9c1f,11.87920905,7.669217363
Winner 3,991,0x777336ae2cef9ddc261a61a97cbfb4e0aa7d1329,11.80001408,7.61808909
Winner 3,992,0x0670d76cc1ce841b0663293587f4a812cf0073be,11.75184221,7.586989331
Winner 3,993,0x42e3c1b90fb712909b09593c419d245c50942a50,11.75184221,7.586989331
Winner 3,994,0x323a1fbe0a33daccdb28f568f3ec17f0a6ad758d,11.75184221,7.586989331
Winner 3,995,0xcd324aedc3d637f634c6b4ab783ca3cc48a9b8c8,11.7387846,7.578559338
Winner 3,996,0x8aa33414a6a16a872e8a972653a4424989c1ae65,11.65599158,7.525108164
Winner 3,997,0xed31db778ff5322817239a1cc9b13ccd4855f65e,11.64052129,7.515120545
Winner 3,998,0x69fa8de51db227c0c491470ee667e7c90cebfac2,11.59515098,7.485829473
Winner 3,999,0x26b6d781be9e8f51fa9d9eff6a57c9a2506a9fb1,11.58970934,7.48231635
Winner 3,1000,0x6e0d1a5bb0168db6edd1698a17fdc80165aa293c,11.56562284,7.466766106
Winner 3,1001,0xeea45c31b0131c41b7c8dc5a4a93feae475a80ca,11.55775476,7.461686473
Winner 3,1002,0x8fc9499c85e52e20e0ebf8c747f17d4f2d78d959,11.54997045,7.456660923
Winner 3,1003,0xaa7ebb416a0166557dee86ebb14ede3ddb3ef3ce,11.50521673,7.427767921
Winner 3,1004,0xb23477dc6ad0032eadd1de2c63d633e499d7488c,11.48491753,7.414662757
Winner 3,1005,0x17af37f85c29f99f25fc50ac8154ffc4db50867a,11.46263899,7.400279732
Winner 3,1006,0x56ce89d052043e10e0075f5a63929770cfa52eea,11.41090812,7.366882282
Winner 3,1007,0x4f9441c1fe3b6cc096e251dd3207d02be9c98669,11.38408296,7.349563959
Winner 3,1008,0x7a78d428cd8f327f42734d3ff3d465b13c8e8493,11.38274204,7.348698261
Winner 3,1009,0x7a1c6abf9f77b48dd66e81dfad5c63a0084b029b,11.37936924,7.346520781
Winner 3,1010,0x88090d877fbc5f668cdb060e3f0a269cbe2818d7,11.37826034,7.345804876
Winner 3,1011,0x89cb28bbe20e4b78830e7f6bf33c1e03b65fd5fa,11.37069784,7.340922526
Winner 3,1012,0xc776df37876a2148fa420e1c8f6d18989c587d0d,11.33612571,7.318602758
Winner 3,1013,0xfc346d5bbfca224c256a64c72c6cdaacc32d5bc8,11.28768937,7.287332257
Winner 3,1014,0x583cdec83fb2912b7e62941542650c9eaa4317fa,11.26218211,7.27086477
Winner 3,1015,0xb24293f00f490e027990ebb849ec4b35bde13013,11.22600903,7.24751143
Winner 3,1016,0x6f6f0cb6c944ba1d55fb5289ebfc1e32ece965c3,11.18500974,7.221042288
Winner 3,1017,0xe44ad09449b3162e9b9e89edba0c8cb616c6ddca,11.17670346,7.215679754
Winner 3,1018,0x3a53a58b3b74b41a52da903eb20784e0d484cf03,11.17017842,7.211467188
Winner 3,1019,0x48d3f9879e36cad67ff94bc983e4be44b74ead75,11.1404753,7.192290854
Winner 3,1020,0xf739ec1b72985889500bb158011855e11e6fa713,11.10290256,7.168033893
Winner 3,1021,0xb0cae1b5ce536e27ecc3c9b34d511a08691a0912,11.10066673,7.166590441
Winner 3,1022,0xb99b8711ec0117fc816fd7ac1f9d29e061ec631b,11.09896208,7.165489919
Winner 3,1023,0xb184c3b0c2a5a8b0ea5871d30224579163b2777c,11.09896208,7.165489919
Winner 3,1024,0x9549e7cc2da36415d547ae6fc5b7d3b0d188ba93,11.09896208,7.165489919
Winner 3,1025,0x11e170d94ab46b7ea8297250ba8908989d3154ab,11.09896208,7.165489919
Winner 3,1026,0x654b8e149fbb816473642b85b125dc9160ae936b,11.09896208,7.165489919
Winner 3,1027,0xdf1f808af076dfd5d22bc4ac72c5d65c511663ce,11.09896208,7.165489919
Winner 3,1028,0x1bb55c1c7e22612a8bc9d033cba9de0e59490810,11.07121468,7.147576197
Winner 3,1029,0x1c20482e090a0828af3a61890caed7b468e39c7c,11.0521021,7.135237116
Winner 3,1030,0x9a3d7c48a1a8572a50bf3c9c80b79a0654fd3f9c,11.04248951,7.129031228
Winner 3,1031,0x4e7f11cc8e7f3ffe064d191e89a5d8bed1a20511,11.02621486,7.118524314
Winner 3,1032,0x5f3b8034b8bc5715ddbc6aba5fceb99b3e223e9c,10.97122799,7.08302479
Winner 3,1033,0x2f116caea9a3c8cef0e9c7e51fabc7552c9be2c5,10.94969719,7.069124506
Winner 3,1034,0xad8768a9e25b847d4734a85e92907de91ef6fbfa,10.94086073,7.063419687
Winner 3,1035,0x2cdb10cf05631dacde63086d882f09fa553ced84,10.92058515,7.050329773
Winner 3,1036,0xa8acdcbddc6278a7dea7db1dabb8123b5e3a25af,10.89014596,7.030678232
Winner 3,1037,0x5de17f823cc49421c0899a991c0f03784d9e9a13,10.87135157,7.018544574
Winner 3,1038,0x0ea1a74ccbbb30bcdacd6d57ebff3693fa269b23,10.8656032,7.014833426
Winner 3,1039,0xa1eb719cea0820785ed2788bb25a1172f822d5d5,10.85663478,7.009043414
Winner 3,1040,0x46d5adc0771ef60167308a751e210f2a09e48204,10.8052293,6.975856036
Winner 3,1041,0x0fd328ee18e83cc0e2111d12492843c1367ee396,10.73976155,6.933590057
Winner 3,1042,0x965b2ae99a254a8b6cf0d8f8f7184e005d8ce7a0,10.64515518,6.872512184
Winner 3,1043,0x2a6e14c4b90b55ecfe4b518f4c7675a994beb06b,10.63716474,6.867353556
Winner 3,1044,0x6cff486d95ebd19bf73b098adf69016460705677,10.62034992,6.856497908
Winner 3,1045,0x35163096e850ba64672598c7ac660836e0727a91,10.6071221,6.847958028
Winner 3,1046,0x9edbe56e5216974d61981a3eb4aa65624a7b6afd,10.60489106,6.846517668
Winner 3,1047,0x95236e749b591d3dad97a4447319de7ea804b8b9,10.57665799,6.828290398
Winner 3,1048,0x01c58e66a5498625d6984d1fb72c736ac853c7ba,10.57665799,6.828290398
Winner 3,1049,0x548a61446699e97f9d61e4c2f6687d2546f598fe,10.53644522,6.802329034
Winner 3,1050,0x903cbfdb0a89e65c88aa93ed81e450c4ded51639,10.53579317,6.801908071
Winner 3,1051,0xa5a663b7951dddff89b01194ee16f3af276051c1,10.52110428,6.792424923
Winner 3,1052,0xde86a1839c28e8794228d85d6593199da8d19b8a,10.49375349,6.774767253
Winner 3,1053,0xd5e4e9401d679f22e94461230b7661901a6e2862,10.49361917,6.774680536
Winner 3,1054,0x3748c7bfcba8396f05109cba36c6bd1189f6aa8c,10.47339306,6.76162256
Winner 3,1055,0xc1ad7575dfd8ee7163386fc1177c5ef99481d893,10.47084688,6.759978746
Winner 3,1056,0xa5576138f067eb83c6ad4080f3164b757deb2737,10.46771891,6.757959328
Winner 3,1057,0x64f7023177db5af23a5692ba92baffa3f7594d0f,10.45315379,6.748556087
Winner 3,1058,0xffea576ad0d83859fb58b2b99303691bf58e385b,10.44812969,6.745312528
Winner 3,1059,0xb4062bcda1254164f54e326ba92be12a515b192c,10.44608196,6.743990513
Winner 3,1060,0xd5a797004e4ff0aa5b53208fe6c3df03ea94678f,10.44608196,6.743990513
Winner 3,1061,0xa7a8cbf5ae426f26cc3f43a57cbf1031d5acf394,10.44608196,6.743990513
Winner 3,1062,0xab8b0ff6d1abe729e06bcfda54db401d73265eef,10.44608196,6.743990513
Winner 3,1063,0x80395bb7fa3c6615b532dbfa5b3fac48dbc67eb3,10.44608196,6.743990513
Winner 3,1064,0xf670f4451fbf4430e58a65119202c0773a60b24e,10.42164601,6.728214664
Winner 3,1065,0x5db04815e5f9ae8115f4c0efe22f9838b17ea18e,10.40181848,6.715414011
Winner 3,1066,0xebf3cdf7e3bbea9094c3aad81319d03db4c3cf63,10.37229668,6.696354737
Winner 3,1067,0x027f69cfac6e1d9a8775ea31c998f50fea79a951,10.35837648,6.687367855
Winner 3,1068,0xa118531dc5071f8449261a684dec12b1a875e67e,10.34769239,6.680470207
Winner 3,1069,0xd60edb19ec16adc7fdfa20fc71394354967f066d,10.33265234,6.670760351
Winner 3,1070,0xe29c2438234c982bb98c230ea57a542096f882a6,10.33122869,6.669841242
Winner 3,1071,0xf53af45c9dc0ed333806702322cd9f3979378178,10.32599536,6.666462604
Winner 3,1072,0x9c6f80f68422c90cdd24c42e8a378d99923ed3d3,10.31756026,6.661016904
Winner 3,1073,0xecf48f983f184f68cb8b892894ba4d1b4b88c47c,10.31249175,6.657744674
Winner 3,1074,0x7a6a8a657ab7a30805871256f57987516049a755,10.30268065,6.651410628
Winner 3,1075,0xf4fc1ca8e8fa40794fe65faf045202bfa5c2e7aa,10.29998259,6.64966876
Winner 3,1076,0xb107b4ed59641dfbcd61a67f0f998d11686d6f07,10.28286193,6.638615662
Winner 3,1077,0xbbbe874589aaa7adbb9dd361ed586451758f4473,10.28250776,6.63838701
Winner 3,1078,0xb90829b1e57c04a77c5740638a6d8ebc32b67e92,10.27813832,6.635566099
Winner 3,1079,0x825d69a95ef7bf95b81c88cbc70099b6c1289d65,10.26817851,6.629136046
Winner 3,1080,0xf5056b69187fd80ce1f13856da6f9cfefafecff7,10.2096362,6.591341131
Winner 3,1081,0x122c396f4ca9c47a25a4f8e1eea1181d54064416,10.1610079,6.5599467
Winner 3,1082,0x3298b843d1be61eaf9439392b5c6aea32c1bc1e9,10.15683415,6.557252127
Winner 3,1083,0x4ad72333a3400c7e521f256bb3935dbd31189c54,10.1457571,6.550100784
Winner 3,1084,0xfb7000ac6ae125b0e84c421a32c93c6d33db9d7b,10.14444332,6.549252607
Winner 3,1085,0x00cb97487391d0ac7819c77098dbfd75b1d76787,10.14399847,6.548965412
Winner 3,1086,0xb27513c0e26b70ec2cd1f7d9c284f161d3fd7cdc,10.12408166,6.53610712
Winner 3,1087,0x80448b502304cedf1b69fe4047312b89f1ec441c,10.12049422,6.533791068
Winner 3,1088,0xb78828d165d345d092828f8f46e271b0964f5d99,10.0860964,6.511583836
Winner 3,1089,0x8ec99de24f9b2dab3b582a11b6921bacd727e71d,10.05435389,6.491090871
Winner 3,1090,0x2c511a6b126106d3e0a7c80fb6917bbfd9957c2e,9.997735479,6.454538025
Winner 3,1091,0x38577c0ab164c4653cfad61cb0a47058e9f4d9ee,9.954471798,6.426606993
Winner 3,1092,0x512e9220a4808c89e8f8465c4042f5f3cd73ef67,9.953333065,6.425871827
Winner 3,1093,0xba766f05a98d78703f493075c3da1c846d798e17,9.939296224,6.416809642
Winner 3,1094,0xd1c40aa6bea19a5ee528403ecea7d08e5de52683,9.93492589,6.413988155
Winner 3,1095,0xe7483e7c7d04fda9f3f3f502d31dedc555cf91a1,9.9268214,6.408755896
Winner 3,1096,0x65807b8b0e4a16b76dd27158b81f3ad524394c70,9.906452301,6.395605606
Winner 3,1097,0x530a445ce59467732e5da4df9c0a31f1d80ef16e,9.903431035,6.393655076
Winner 3,1098,0xa36f827918e5d92514cb372d981786dfa9476eda,9.879249496,6.378043475
Winner 3,1099,0x31bd506ff91dea8b2ab5acc947afabc26ddd9ad1,9.793201838,6.322491107
Winner 3,1100,0x415306782e11e561727ea88ceb5aa13dc8283844,9.793201838,6.322491107
Winner 3,1101,0x3cde344c7257365cc6b51b416900cd981d19fc92,9.793201838,6.322491107
Winner 3,1102,0x09fa0dd25791ba21a4ae67474f142ec962b69b16,9.793201838,6.322491107
Winner 3,1103,0x65aeac6497cf002f10667b6c907e494697409fd5,9.793201838,6.322491107
Winner 3,1104,0x47ded0389776ff5d628cfac5b5f6ab10a50e4930,9.793201838,6.322491107
Winner 3,1105,0xf92de98db3e34e3d5857743618fbb1d7ac3cfd11,9.793201838,6.322491107
Winner 3,1106,0x20eb21fd4de7654222ec088bcf826cb79e7989b3,9.793201838,6.322491107
Winner 3,1107,0xf7b01b4a3b343db310ed5e600a154bb4d8d2e714,9.793201838,6.322491107
Winner 3,1108,0xdc4721a7bd2df42e0f7f16f4c83439702c3e3988,9.793201838,6.322491107
Winner 3,1109,0xaa968b6d55a5abe77cfc420b728ef2fe4fc1bcb4,9.793201838,6.322491107
Winner 3,1110,0xd54bd77ab168d4471262f062e0fbd53950f68863,9.793201838,6.322491107
Winner 3,1111,0x346b4f66b995cf115103ea07bf00040203d1800c,9.756290548,6.298661178
Winner 3,1112,0xf1e749a2dc9d618bcdb8c1819576aadfaa46d61e,9.744744034,6.291206748
Winner 3,1113,0x830e3d2fd7196076aae654b1bbef3e404163d3ac,9.730008789,6.281693674
Winner 3,1114,0x71f8b891d3bd030c3be10e044cf86a5c01507fd7,9.650561058,6.230402219
Winner 3,1115,0xeca345b5c749b8a9299b154fb036020e13394eb7,9.649789075,6.229903827
Winner 3,1116,0x0ae437b3dc5c24441122195ec8aa57ec4db4a71e,9.649789075,6.229903827
Winner 3,1117,0x67705961ae00163876a9150c416dbde3f71880ef,9.649789075,6.229903827
Winner 3,1118,0x91eeeca4c7305b67f1acffe43e2d0193ea602abf,9.649789075,6.229903827
Winner 3,1119,0x9415d4b3cdc1342a28900326ac9f83f1bd6fc544,9.649789075,6.229903827
Winner 3,1120,0xc56c9405b4f3286abe96ffc6493bc59cf66105dc,9.649789075,6.229903827
Winner 3,1121,0x785e92e413d11005f63379d2e2617caa307c1090,9.649789075,6.229903827
Winner 3,1122,0x769e15b32d59ecb70b6c39cfeeaa3c22b0ee4d83,9.649789075,6.229903827
Winner 3,1123,0xe5b84edaf9b184e303d3c7b21786ee02675b7c25,9.649789075,6.229903827
Winner 3,1124,0x366ac7e6fc7e8715fc829ec1d0f496a00bcf67cf,9.649789075,6.229903827
Winner 3,1125,0x8422e1f19f551c09214c3f53fb9dfa7f22eaf78f,9.649789075,6.229903827
Winner 3,1126,0x6f7a988435443677086e7da3a9d278633ad9ed35,9.649789075,6.229903827
Winner 3,1127,0x1cbe8e7721abed4a71d34506376f499cd1e145b8,9.649789075,6.229903827
Winner 3,1128,0x1314f90b01a84456fd4a0996ea9a1d4f97eccc87,9.649789075,6.229903827
Winner 3,1129,0x6adb506441acad30c329b1da7f47b4c2d235faaf,9.649789075,6.229903827
Winner 3,1130,0x74482e411d92a343b32240b5c2bb35482add6ea4,9.649789075,6.229903827
Winner 3,1131,0xb609099b6bbab96b126d2542a8d521d6ecf448f0,9.649789075,6.229903827
Winner 3,1132,0xe5f47105e6939b917d0a0f95ae87d98cf137051a,9.647744078,6.228583577
Winner 3,1133,0x9ba4664f773607d8b3733e238310a095e8ebcc38,9.610395404,6.204471273
Winner 3,1134,0x4a671356dddf2e12bcba704bee80b956d7e0da8d,9.597337802,6.196041285
Winner 3,1135,0xf0c9ee091a77ea161b502674501652fba74ec353,9.597082534,6.195876484
Winner 3,1136,0x3996abad3dd9a1710458dc9289bfc8e6b14f7572,9.596109573,6.19524834
Winner 3,1137,0xa9598ad9041f2c293d5986a4b2cbbe13f1bd02a2,9.569520822,6.178082643
Winner 3,1138,0x152383b93703a00a6b39e6aaf1b1b04125cf61f0,9.538582457,6.158108834
Winner 3,1139,0x8dd281c7a0df9789185928f2a43c6f387882ae7c,9.522930501,6.148003931
Winner 3,1140,0x2ec60a2488d2849448043aad8051c530cd6aa02a,9.51721923,6.144316735
Winner 3,1141,0x1f31f2a800a001abbda8cba6728d40fdadb891b2,9.503220286,6.135279017
Winner 3,1142,0x970c396f73520e21f531bd9b8515f93a19e50cdb,9.487466134,6.125108136
Winner 3,1143,0x1c9ab69c9225977cfad1e64eca4733f1195196c6,9.484607196,6.123262406
Winner 3,1144,0x2a8979e2672acc7f8583d7564ad1d9b5dc375736,9.466761777,6.111741403
Winner 3,1145,0x57f06475c0d380621ea498f265f926563e42e379,9.466761525,6.111741241
Winner 3,1146,0x043cf0414ad2991e910e464e4f3e80f14d7cf0b9,9.42758897,6.086451439
Winner 3,1147,0x4523e85f34402702c1a98a9705ee48edf7ceee93,9.394944964,6.065376469
Winner 3,1148,0x5e552e0a1f107b225116b525f0fbfe887d332068,9.390590656,6.062565328
Winner 3,1149,0x8d5b8aabc31cc9e233b481dbe9f5f28b7942b6b4,9.336117354,6.027397364
Winner 3,1150,0x41f926d1bb883eaa5025b9a5772f107e07507c3e,9.329793298,6.023314553
Winner 3,1151,0xe2e66af58714d17aa27b35dee912473c938c8410,9.304547519,6.007015878
Winner 3,1152,0x210cc835f8fff187cf5e14827acfc3dae4c3674c,9.293707662,6.000017667
Winner 3,1153,0xe62a25e797c07f4e9234d1f4a7be346c3e644572,9.291444157,5.998556348
Winner 3,1154,0x4bc164dd01d83bf1469de86c3562133e9d8f02d9,9.252442169,5.973376664
Winner 3,1155,0x68ac37e495f422ed00bc80737d70ec522b883ac3,9.224262937,5.955184152
Winner 3,1156,0xa830488a25751f7da0f5488f714c96f0035687de,9.221606078,5.953468884
Winner 3,1157,0x4969e06aae1ff2e806927b58878a47ea2e90e61d,9.207550968,5.944394905
Winner 3,1158,0xd0a0a2cd60aa57b893def702b8376c8d16ee3522,9.205365532,5.942983987
Winner 3,1159,0xf3cf73af3a69bdf5114018a6dc023b90635e6648,9.169498994,5.919828551
Winner 3,1160,0x296dfae7fd9203451f800e8dfecf28183d6a2521,9.158432597,5.912684085
Winner 3,1161,0xee1c042e70afcad52c6319eea63fb56753232da0,9.146582681,5.905033779
Winner 3,1162,0x27e49ab0eaa9cd2967bf332c16926933dee16357,9.140321716,5.9009917
Winner 3,1163,0xc3037012beef37e5f9541c501cac609298838def,9.140321716,5.9009917
Winner 3,1164,0x5991ea4450a52731e747467639d79abbb9e64d64,9.140321716,5.9009917
Winner 3,1165,0x9dd3504dcf8278421f77fb7ae1f4379cb2a35d37,9.140321716,5.9009917
Winner 3,1166,0xc39f83e4461898f2a2af0e006529449748658968,9.140321716,5.9009917
Winner 3,1167,0xee88c9b7321cd55f339323df2db0f5cb98161695,9.140321716,5.9009917
Winner 3,1168,0xd770874d7925e27f09f945de26d6362cdf8ebb6c,9.140321716,5.9009917
Winner 3,1169,0x0faf639f2f5f4057638f93b50480090d4469fe5d,9.140321716,5.9009917
Winner 3,1170,0x22695f09128033a4dd358eebbf76eca2a8f1f55f,9.140321716,5.9009917
Winner 3,1171,0x8341cab44c11b6b9c8cb908204d7c726d5d5009a,9.140321716,5.9009917
Winner 3,1172,0xa48775f6c80fb06f2605624b8189fb6f0f3e5880,9.140321716,5.9009917
Winner 3,1173,0xf96e4e38c90046076a2234ab8c816b252f6cb743,9.140321716,5.9009917
Winner 3,1174,0x1dd18467c8bc73eb3349109f80ad28b7606a053b,9.140321716,5.9009917
Winner 3,1175,0xd877cc873b32d2f3718aef4bda7454563cf03b58,9.140321716,5.9009917
Winner 3,1176,0x7e9bee9976865ae08c38d4c52cf3a2a46d361387,9.140321716,5.9009917
Winner 3,1177,0xc3d776d77a3571abf14dc2cd2e12fd2c06942248,9.140321716,5.9009917
Winner 3,1178,0x1aec558584736865abb4ad1f96f8de00b791f8a2,9.140321716,5.9009917
Winner 3,1179,0x4c15d7d8aafe1772b2247e5e1089a225e72a9479,9.140321716,5.9009917
Winner 3,1180,0xa519d72ed22861fa18138261db9f4b34539033b5,9.140321716,5.9009917
Winner 3,1181,0xebeeee044427b3c3481de69dc7b44b0baf80a3a3,9.140321716,5.9009917
Winner 3,1182,0x3eb296da0c024a34c801d68e6e2c6fd8b6811468,9.140321716,5.9009917
Winner 3,1183,0x5a9364101a24335fc0712086a6b556b71fffc5a6,9.140321716,5.9009917
Winner 3,1184,0x0b601b3c05a1e8b9ea5004556671789d2368c01b,9.140321716,5.9009917
Winner 3,1185,0x96de132cf622bc7414598d286a27a18daead3bcd,9.140321716,5.9009917
Winner 3,1186,0x001b574534ebd178ae17647587e8f6fea243135b,9.140321716,5.9009917
Winner 3,1187,0x05179e0a8101b2da76095b76e372cf495fe796fd,9.140321716,5.9009917
Winner 3,1188,0xedc3afb910e2611837967b4e7abca543f0d83fe6,9.140321716,5.9009917
Winner 3,1189,0xd1ec9b85c601701c61aa3f9004546b1413802b08,9.140321716,5.9009917
Winner 3,1190,0x060873dcda39bcf97333424762434ca251abeb57,9.140321716,5.9009917
Winner 3,1191,0xfdf0e167e6c94c93c8d51c9f46bda6ee5ea4b384,9.140321716,5.9009917
Winner 3,1192,0x657781b4c08dddbeb590eaf099310207c3d8e505,9.127264113,5.892561711
Winner 3,1193,0x1fb086f72284b0dfeda612cc51b22a0da285109b,9.122041072,5.889189716
Winner 3,1194,0x5b4198ed86639a1f7e0060d3a50c9d071ccfa6e0,9.101167601,5.875713803
Winner 3,1195,0xdc3458101e3406305db24219beb58e2da497f01d,9.085527461,5.865616529
Winner 3,1196,0xb21cab4cd780eb796c249aa911255caa4944a91d,9.071280039,5.856418393
Winner 3,1197,0x595603f752f14fe027778bea638e76ace1085537,9.07080173,5.856109597
Winner 3,1198,0xc20a75670e372e105eacdfd9289a62c4d70ca906,9.07063938,5.856004784
Winner 3,1199,0x44220781c26874ec0d121c39701e4f03fc322541,9.052844066,5.844516129
Winner 3,1200,0x5d0121bbc747e579f71024858660d5756c82c03c,9.05161253,5.843721049
Winner 3,1201,0x0b3ff4ec489f1f9ff75823820ec8d181827023c1,9.037027469,5.834304934
Winner 3,1202,0x0f4e42c64f28ea48e212ee65328a41af16e504ec,9.034858942,5.832904933
Winner 3,1203,0x0af82ef30d713600a2b4a449fedb0bd46d6c44cb,9.022126162,5.82468465
Winner 3,1204,0xc21aac34d2d01734973b081f7607fe00fc03e53e,8.99126194,5.804758708
Winner 3,1205,0xdbdda15663cdfe1438a19d0126674420f7047b32,8.985628921,5.801122031
Winner 3,1206,0x44ed520d6efcee7824c540bf8ba5178f998338d3,8.955726568,5.781817072
Winner 3,1207,0x3678b4ab8d7be5c35c3eadd8d5849d01ed18b4b3,8.949707998,5.777931484
Winner 3,1208,0x2d6b88b2bc50727e1da66fe164b00e6d18355938,8.925177702,5.762094724
Winner 3,1209,0x63a94a0e1c2c7c57e8cb7e887588a58c5179e6f0,8.92107722,5.759447453
Winner 3,1210,0x852b50e0347500de03ccaf39663e35bd329abcec,8.898552995,5.744905814
Winner 3,1211,0x8c41673118c53d1f4221972f36e6163e8a98b617,8.89779777,5.74441824
Winner 3,1212,0x739a6e2bab63a0bbaf1186165d58e458d0a97b23,8.897673527,5.744338029
Winner 3,1213,0x27ab24919771bfa9db05e841b2f871f1e122347c,8.888375599,5.738335287
Winner 3,1214,0x23ca6f06d883545ed87041baf96315dc1ad89d36,8.871810753,5.727641022
Winner 3,1215,0xccb5425ab0115c3f4ed52103295ce6a65c90c384,8.857951063,5.718693206
Winner 3,1216,0x9f4e58341e8b3ef1948396e6ecc8b731f41ee036,8.840928941,5.707703724
Winner 3,1217,0xc1839fdaae41bb8516f3efd9eef0d1d2a5cc0de1,8.832389037,5.702190362
Winner 3,1218,0x7fddd6d8900c7cf092a9e1a5adb695d08b35f3c1,8.81519078,5.691087168
Winner 3,1219,0x7e3706910a63f70109400f4107da76fbe7095b81,8.813881654,5.690241996
Winner 3,1220,0x2b7645122c1e6821f919d57038bca4260d3ade77,8.808125999,5.686526145
Winner 3,1221,0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,8.766927169,5.65992818
Winner 3,1222,0x97226e7f85c633d1e75647a361e6bffe29b94235,8.748593642,5.648092055
Winner 3,1223,0xa0dfaf46e3dd3eff910696f682d516bab2ae3600,8.740059255,5.642582255
Winner 3,1224,0x291d520957d56f59b0f89a568f4c1366b45c4e79,8.722806902,5.631444136
Winner 3,1225,0x7fd67cee1794eadab74adaee774fcad33a1ddc05,8.71653528,5.627395177
Winner 3,1226,0x0808bea781ba362e4d01dd0f4d3f91d20741a91a,8.690554109,5.610621733
Winner 3,1227,0x9d47472600f21f03e0fe37efa3502fa2a902b9c5,8.687664622,5.60875628
Winner 3,1228,0x918d6babbf4ae4ff90318be4fbc0835e0791e56d,8.67377407,5.59978854
Winner 3,1229,0x473ecc608cc3cd5f5aebff992b5becf7136a249f,8.667026228,5.595432133
Winner 3,1230,0xf6ce5012cda535fffc151e6c4ee5a0dfb851bbc8,8.657097568,5.58902219
Winner 3,1231,0xd3e9ef7fb86d2908c0a7d0e84d761497640da528,8.633601026,5.573852822
Winner 3,1232,0xc424c343554afd6cd270887d4232765850f5e93f,8.631649055,5.57259263
Winner 3,1233,0xa3fb575f612e8c107b94928a87d7c22fbf3eaacd,8.618017618,5.563792174
